sha,message,date,result
a47c9a8ed7fe161c05bb1a2b95d59d86ee841d90,"deps: update KILT did driver to v2.4.1 (#294)

* Update docker-compose.yml

* Update README.md",2022-03-29 11:31:28+02:00,TRUE
3ebacc584c227b9127045852fe4f2bbdcf8270cc,"add did:everscale driver (#297)

* add did-everscale driver

* newline at the end file",2022-04-21 15:08:03+02:00,TRUE
b67a894c5980779658cd74e2f5ec86fc7aaa28c8,"DID Universal Resolver Driver (#299)

* DID Universal Resolver Driver

* Fixed internal name for K8 deploy",2022-04-22 10:35:36+02:00,TRUE
2adfe5aa1c0829c2cf399a2ff3463806a0827e98,"fix(deps): update driver for did:ethr to 2.4.0 (did:ethr spec 6.0.1) (#303)

fixes LD @context and `blockhainAccountId` CAIP10 format",2022-06-14 09:44:40+02:00,TRUE
3216df51df83cd5c57689a1a1f43422b18b1babb,Add cheqd method (#306),2022-07-18 10:11:57+02:00,TRUE
43a35e61073f86c05873f1ce1b2dece37ff12fea,"Add did:com driver (#307)

* Added specification of the did:com driver

* Fixed configuration and examples

* The did_com specification does not seem to have a version

* Assuming 1.0 as did_com specification...

* Fixed line tab",2022-07-18 10:30:37+02:00,TRUE
c35fdabb557167f148ae7b5bf482e5984f212533,"chore: remove not working did:evan method
See https://github.com/evannetwork/evan-did-driver/issues/5",2022-07-18 15:57:38+02:00,TRUE
443802dcbaa3ecba55ad1a379c7b4882f53cd3f4,"Add dyne did driver (#316)

* add dyne driver to docker-compose.yml

* Update README table

* fix typo

Co-authored-by: andrea-tabbles <andrea@tabbles.net>",2022-08-29 14:19:39+02:00,TRUE
6aaa36db79655d31182345b488dcbe38b6072feb,"Add did jwk (#318)

* Update readme to include did:jwk

* Update docker compose to include did:jwk

* Update application to support did:jwk

* update readme",2022-09-15 19:56:44+02:00,TRUE
53c4641b60297adbf92b94bd8d4b12febc92e9de,Bump Cheqd Resolver version (#319),2022-09-16 12:24:37+02:00,TRUE
5595878cb00cb3175b918fe6056aa477a1ab74d5,docs: fix broken format for curl commands,2022-09-16 12:51:21+02:00,TRUE
c3b95e09150c6bb087b03d064e841cda3c528338,"chore: update orb driver to v1.0.0-rc4-snapshot-7125f6a (#317)

Signed-off-by: Firas Qutishat <firas.qutishat@securekey.com>

Signed-off-by: Firas Qutishat <firas.qutishat@securekey.com>",2022-09-27 21:37:01+02:00,TRUE
b91e939fcc5409badeab37f9bc68318995a871dc,"Add did:kscirc driver (#322)

* Add kscirc driver to application.yml

* Add kscric driver to docker-compose.yml

* Add kscirc driver to README.md

* Update kscirc drvier : application.yml

* Update README.md

* Update kscirc : README.md",2022-09-30 11:56:50+02:00,TRUE
3f1b55fa0d8df6119c292fbd87eba6306a3c7658,"Add did:iscc driver (#327)

Co-authored-by: Titusz Pan <titusz.pan@gmail.com>",2022-10-10 13:23:32+02:00,TRUE
2c555e5590724dfabbf3d86383c7c96476daccfd,fix: Bump cheqd DID method driver (#329),2022-10-14 10:28:52+02:00,TRUE
11a25daa7d4f0480bd775f90598ef49f3217adfd,"fix: update driver for did:ethr to 3.0.0 (did:ethr spec 7.0.0) (#333)

Removes deprecated testnets (rinkeby, kovan, ropsten).",2022-10-20 10:07:10+02:00,TRUE
746ba4bc92ad806c01a2b47a36f73bcf50c2d2af,"fix: Add env variables for cheqd driver to enable cheqd DID driver to use local Docker service path (#334)

* Bump cheqd driver version

* Remap cheqd DID driver to local container URL

* Deactivate all drivers except web and cheqd

* Fix docker-compose syntax

* fix: Bump cheqd driver (#3)

* Bump cheqd resolver version

* Uncomment other drivers

* Squashed commit of the following:

commit 11a25daa7d4f0480bd775f90598ef49f3217adfd
Author: Mircea Nistor <mirceanis@gmail.com>
Date:   Thu Oct 20 10:07:10 2022 +0200

    fix: update driver for did:ethr to 3.0.0 (did:ethr spec 7.0.0) (#333)

    Removes deprecated testnets (rinkeby, kovan, ropsten).

* Update cheqd DID driver version

* fix: add env variables to cheqd-did-driver

Co-authored-by: Ankur Banerjee <ankurdotb@users.noreply.github.com>
Co-authored-by: toktar <renata.toktar@dsr-corporation.com>",2022-10-21 12:39:22+02:00,TRUE
404e8ffe23f506d3dd646ffcc4d364763dc0c24c,"Add driver-did-ev (#335)

* Add did:ev driver

* fix: Update driver version

* fix: declare port to app

* Use a more robust Polygon node

Official Polygon node has unexpected failures. Use a more robust node.

* Pass a proper value for baseBlocks

Use a value of 2700000 for the baseBlocks configuration settings. This value is adapted to Polygon.

* fix: did-ev use 8000 instead of 8080 for container port

* fix: change port for did-ev url to 8000

* fix: add driver-did-ev env variables to pipeline

Co-authored-by: David Ammouial <david.ammouial@nttdata.com>",2022-10-25 17:13:38+02:00,TRUE
9c380980aafc71ca177119f93f59e7eb86e20392,"Add driver did iid (#336)

* add iid resolver details

* fix wrong indentation

* remove blank space

* correct pattern url

Co-authored-by: superzoeyian <ranyueranyue@outlook.com>",2022-10-27 09:35:49+02:00,TRUE
37a3982612663f995053e2a8b6f4a554daf4ef0b,"re enable did:evan driver (#337)

* re enable did:evan driver

* fix formatting

* add missing docker-compose adjustment

Co-authored-by: Sebastian Dechant <sdechant@blockchains.com>",2022-10-28 09:19:29+02:00,TRUE
478db50f923b9aa38f026f9486a243356d20437d,"add did:bid (#338)

* Update docker-compose.yml

* Update config.json

* Update README.md

* mod universal-resolver

* mod universal-resolver

* mod universal-resolver

* mod universal-resolver

* mod universal-resolver

Co-authored-by: caict-develop-zhangbo <68949988+caict-develop-zhangbo@users.noreply.github.com>
Co-authored-by: guoshijie <guoshijie213>",2022-11-03 10:06:39+01:00,TRUE
a7fabf0ccdc4bcdd0ff60518b6bf86f17d49b3c1,"feat: add did:ens support (#342)

* fix: allocate ports correctly for newly added drivers

* feat: add did:ens support via uport driver 3.1.0

* chore: update README table",2022-11-08 10:50:30+01:00,TRUE
33265455c949edf8252e8e70e415132913c4c958,"update DID Method spec (#344)

* Update docker-compose.yml

* Update config.json

* Update README.md

* mod universal-resolver

* mod universal-resolver

* mod universal-resolver

* mod universal-resolver

* mod universal-resolver

* mod did method url

Co-authored-by: caict-develop-zhangbo <68949988+caict-develop-zhangbo@users.noreply.github.com>
Co-authored-by: guoshijie <guoshijie213>",2022-11-09 09:53:34+01:00,TRUE
8e41b95b6cc90ca964bdde7f4c680a9f0bf0433c,chore: update KILT driver version and DID spec link (#349),2022-12-20 13:04:13+01:00,TRUE
ab7a4bc83d609f14026df722b4443a1c5b1b6ac8,"New driver `did:algo` (#351)

Documentation is available at:
https://github.com/algorandfoundation/did-algo/blob/main/DRIVER.md",2023-01-16 11:39:50+01:00,TRUE
29019c73bb59a2fdcfad5e4a85bf959bd3271add,"Update: driver-did-sol to 3.3.0 (#352)

* Update did:sol driver to 1.0.0 (#18)

* Update: driver-did-sol to 3.3.0

* fix readme table

Co-authored-by: Daniel Kelleher <danielbkelleher@gmail.com>
Co-authored-by: Julian Spring <julianspring@Julians-MBP.lan>",2023-01-20 10:20:26+01:00,TRUE
b310eda4f17e1b06b5f6112f1ffcacf062e5e83e,"Remove did:work driver references (#353)

Co-authored-by: Jacob Yanicak <jacob.yanicak@workday.com>",2023-02-07 17:16:57+01:00,TRUE
dbb090ff601fb1794d1fb90d969d7549bc6c0c47,feat: add support for 3ID (did:3) (#354),2023-02-08 17:12:18+01:00,TRUE
d6d27cbd9f18f57b0ca9ccdaaec3c35c2a815ae5,"feat: Bump cheqd DID Resolver driver to v3 (#355)

* Update driver-config.yaml

* Bump cheqd resolver Docker package

* Update test DIDs for cheqd

* Update cheqd links",2023-02-23 15:27:26+01:00,TRUE
ce02f775a753624ad0ed13f281b7be27d16dc420,"fix: remove support for 3ID (did:3) (#356)

Public gateway to the ceramic network was deprecated",2023-02-25 10:47:29+01:00,TRUE
e9a610d4bff586754cb9ef8c31965d9a0a04495a,"Update did:mydata driver (#361)

Signed-off-by: George J Padayatti <george.padayatti@igrant.io>",2023-03-16 12:47:41+01:00,TRUE
2bbe9d24fd00af66232c69f0eb3cae5e9fe109a0,"Update did:mydata driver - bump docker image version (#362)

Signed-off-by: George J Padayatti <george.padayatti@igrant.io>",2023-03-16 14:10:18+01:00,TRUE
a587c58b4470cd231f26b2dcb9987f47c8239c9b,"Update did:mydata driver - bump docker image version (#363)

Signed-off-by: George J Padayatti <george.padayatti@igrant.io>",2023-03-16 15:23:52+01:00,TRUE
e29806b66539483d2a6745943e0638e939e92fc3,chore: Bump cheqd driver to v3.2.1 (#365),2023-03-31 12:11:12+02:00,TRUE
6f4296d6150516dbc5ad2852dec48962be5ac1d5,add driver for did:peer (#367),2023-04-27 10:45:17+02:00,TRUE
10f61b8ea906cad1151673b342eee3aefe166a09,"support polygonid did method (#366)

* support polygonid did method

* remove polygonid did examples with query parameters",2023-04-27 11:26:05+02:00,TRUE
cda549e608a55f0fff4501ec8db0ccfd541d9f4f,fix: update did:dyne examples (#369),2023-05-09 17:28:34+02:00,FALSE
998570b45187a8aa3bd8c3b6d1c34dfb30eaecec,"add driver : driver-did-pdc (#370)

* add driver : driver-did-pdc

* fix the indentation.",2023-05-19 16:06:18+02:00,TRUE
