sha,message,date,result
e524f1aebf99d84d92b361eae4b471fa43e4ad92,Added slack link in readme (#5054),2022-12-20 09:16:43-06:00,FALSE
d341f3bcce463cb5853e855d5db9f915c1aed7c1,"Update version in docs, update japicmp (#5097)",2023-01-07 21:32:28-08:00,TRUE
f3b1f4a52045976a24ff88b5ee274b54e41be01d,Fix broken link (#5112),2023-01-11 06:34:09-08:00,FALSE
9b10152cf8fa080060b484c7b5f3dd9997ec0994,"Prepare for 1.23.0 release (#5189)

* Prepare changelog for 1.23.0 release

* Add missing since annotations

* Adjust releasing docs

* Add new changelog entries, add event API artifact to readme

* PR feedback

* PR feedback",2023-02-10 14:07:48-06:00,FALSE
8f5ddf26e549a6b6b95f42f485959c3e4613aa08,"Post release 1.23.0 (#5202)

* Update version in docs

* Update japicmp",2023-02-10 19:15:59-06:00,TRUE
98bfb48d63774abb5c77e91397b394ac2c9955c7,Update version in docs (#5229),2023-02-15 18:23:01-06:00,TRUE
06158ffc2d4fdcf7981deb8feebf9417f5564288,Cleanup readmes (#5263),2023-03-06 09:39:34-06:00,FALSE
351108ee31653cf3d2a2da2887f4e2606d5248ad,"Post release 1.24.0 (#5286)

* Update version in docs

* Update japicmp",2023-03-13 10:02:34-05:00,TRUE
e1fcd15ed34da34e9d779362982db5e9ed7bb1b1,Post 1.25.0 release (#5360),2023-04-07 17:08:12-05:00,TRUE
37b6fc909ea4fedf93868d9c61bd70bdbe1a8246,Prepare 1.26.0 (#5424),2023-05-05 14:12:01-05:00,FALSE
7812ad82e25c81d755bca8a38406faad5a9a0b9c,Post release 1.26.0 (#5430),2023-05-05 16:48:41-05:00,TRUE
8a917e036c823b17d13b8a535d104218318df931,Promote log API / SDK to stable (#5341),2023-05-10 06:45:20-05:00,FALSE
d67faf2aef6a0b6e488b7f6c7306f1e769187304,Merge sdk logs testing (#5431),2023-05-12 15:59:12-05:00,FALSE
06cc7c1d67c4a02f69df3390eebdbf4ac0632462,Merge otlp logs (#5432),2023-05-15 07:14:35-05:00,FALSE
